Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal
Existing Customer,35.0,F,1.0,Graduate,Married,Less than $40K,Blue,18.0,5.0,1.0,2.0,7583.0,1619.0
Existing Customer,41.0,F,4.0,Doctorate,Single,Less than $40K,Blue,36.0,4.0,3.0,4.0,2687.0,1317.0
Existing Customer,43.0,M,3.0,Uneducated,Married,$120K +,Blue,37.0,1.0,2.0,3.0,16909.0,1171.0
Existing Customer,45.0,F,3.0,High School,Married,Less than $40K,Blue,40.0,5.0,2.0,3.0,1603.0,0.0
Existing Customer,49.0,M,4.0,Graduate,Single,$40K - $60K,Blue,42.0,3.0,3.0,2.0,2822.0,1501.0
Existing Customer,38.0,F,1.0,Graduate,Married,$40K - $60K,Blue,20.0,5.0,1.0,3.0,5153.0,2517.0
Existing Customer,44.0,F,2.0,Uneducated,Married,$40K - $60K,Blue,35.0,3.0,2.0,1.0,1438.3,1091.0
Existing Customer,47.0,M,3.0,High School,Married,$60K - $80K,Blue,41.0,2.0,3.0,3.0,4207.0,1556.0
Existing Customer,40.0,F,3.0,Uneducated,Single,Less than $40K,Blue,27.0,5.0,4.0,2.0,2035.0,0.0
Existing Customer,52.0,M,2.0,Post-Graduate,Single,$80K - $120K,Blue,40.0,6.0,1.0,3.0,8695.0,1407.0
Existing Customer,46.0,F,1.0,Graduate,Married,Less than $40K,Blue,40.0,6.0,2.0,2.0,5157.0,1485.0
Existing Customer,44.0,F,3.0,Doctorate,Single,$40K - $60K,Blue,40.0,4.0,1.0,3.0,3659.0,1356.0
Existing Customer,46.0,F,3.0,College,Married,Less than $40K,Blue,39.0,3.0,2.0,3.0,1438.3,0.0
Existing Customer,42.0,F,3.0,Unknown,Divorced,Unknown,Blue,31.0,5.0,3.0,2.0,2369.0,1019.0
Existing Customer,47.0,F,4.0,Uneducated,Married,$40K - $60K,Blue,39.0,3.0,3.0,3.0,2680.0,1652.0
Existing Customer,32.0,M,0.0,High School,Married,$40K - $60K,Blue,24.0,5.0,2.0,0.0,3735.0,1176.0
Existing Customer,50.0,F,2.0,Post-Graduate,Married,Less than $40K,Blue,36.0,1.0,2.0,2.0,3350.0,1335.0
Existing Customer,43.0,M,3.0,Graduate,Single,$60K - $80K,Blue,33.0,4.0,2.0,3.0,6854.0,0.0
Existing Customer,42.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,6.0,2.0,1.0,1438.3,0.0
Existing Customer,44.0,M,4.0,Unknown,Married,$60K - $80K,Blue,30.0,5.0,1.0,2.0,7872.0,2509.0
Existing Customer,43.0,M,2.0,Unknown,Single,$60K - $80K,Blue,36.0,3.0,1.0,2.0,6039.0,1759.0
Existing Customer,36.0,M,2.0,College,Single,$80K - $120K,Blue,36.0,6.0,2.0,2.0,8374.0,2147.0
Existing Customer,62.0,M,0.0,High School,Single,Unknown,Blue,36.0,3.0,3.0,3.0,21329.0,2119.0
Existing Customer,34.0,F,4.0,High School,Single,Less than $40K,Blue,30.0,4.0,1.0,3.0,3046.0,2279.0
Existing Customer,43.0,F,1.0,High School,Single,Unknown,Blue,30.0,3.0,2.0,0.0,5700.0,1904.0
Existing Customer,50.0,M,1.0,College,Married,$60K - $80K,Blue,40.0,4.0,2.0,4.0,17404.0,1745.0
Existing Customer,53.0,F,3.0,Post-Graduate,Married,Less than $40K,Blue,43.0,4.0,3.0,4.0,1438.3,0.0
Existing Customer,51.0,M,1.0,Unknown,Married,$120K +,Blue,31.0,5.0,1.0,2.0,25837.0,1812.0
Existing Customer,64.0,M,0.0,Unknown,Married,Less than $40K,Blue,51.0,3.0,3.0,4.0,2787.0,1201.0
Existing Customer,51.0,M,3.0,College,Married,$120K +,Blue,40.0,3.0,3.0,2.0,34516.0,1476.0
Existing Customer,53.0,M,2.0,Post-Graduate,Married,$80K - $120K,Blue,36.0,5.0,1.0,2.0,3610.0,1629.0
Existing Customer,44.0,M,4.0,Unknown,Single,$80K - $120K,Blue,34.0,4.0,1.0,2.0,21573.0,1585.0
Existing Customer,33.0,M,2.0,High School,Single,$60K - $80K,Blue,23.0,4.0,2.0,1.0,2400.0,0.0
Existing Customer,65.0,F,1.0,High School,Married,Less than $40K,Blue,36.0,3.0,2.0,0.0,3198.0,2493.0
Existing Customer,47.0,M,3.0,College,Married,$120K +,Silver,27.0,6.0,3.0,3.0,34516.0,2315.0
Existing Customer,53.0,M,2.0,Uneducated,Unknown,$80K - $120K,Blue,46.0,3.0,6.0,3.0,17190.0,1736.0
Existing Customer,56.0,F,2.0,Uneducated,Married,Unknown,Blue,36.0,3.0,3.0,5.0,8242.0,0.0
Existing Customer,45.0,F,5.0,College,Single,Unknown,Blue,32.0,3.0,3.0,3.0,5999.0,658.0
Existing Customer,54.0,M,2.0,Post-Graduate,Divorced,$120K +,Blue,43.0,3.0,2.0,2.0,5569.0,968.0
Existing Customer,36.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,16.0,5.0,3.0,2.0,3735.0,2027.0
Existing Customer,43.0,F,3.0,Unknown,Married,Unknown,Blue,36.0,4.0,2.0,1.0,6971.0,1506.0
Existing Customer,48.0,M,4.0,Graduate,Single,$80K - $120K,Blue,36.0,4.0,1.0,4.0,1536.0,1017.0
Existing Customer,52.0,M,1.0,Doctorate,Married,$120K +,Blue,41.0,4.0,2.0,2.0,33864.0,989.0
Existing Customer,41.0,F,3.0,High School,Married,Less than $40K,Blue,30.0,4.0,4.0,2.0,3280.0,2327.0
Existing Customer,27.0,F,1.0,Uneducated,Unknown,Less than $40K,Blue,16.0,3.0,1.0,2.0,1438.3,0.0
Existing Customer,47.0,M,3.0,High School,Single,$80K - $120K,Blue,42.0,4.0,1.0,0.0,24480.0,1923.0
Existing Customer,53.0,F,2.0,Unknown,Single,Less than $40K,Blue,36.0,6.0,2.0,1.0,1543.0,1041.0
Existing Customer,45.0,M,1.0,Graduate,Single,$40K - $60K,Blue,36.0,4.0,4.0,3.0,6576.0,0.0
Existing Customer,47.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,1.0,3.0,2049.0,1460.0
Existing Customer,52.0,M,2.0,High School,Single,$60K - $80K,Silver,33.0,6.0,1.0,4.0,33182.0,1997.0
Existing Customer,52.0,M,2.0,Graduate,Married,$60K - $80K,Blue,41.0,4.0,3.0,3.0,2628.0,2195.0
Existing Customer,42.0,M,5.0,High School,Married,$60K - $80K,Blue,32.0,1.0,2.0,2.0,4162.0,1641.0
Existing Customer,38.0,M,2.0,Graduate,Single,$60K - $80K,Blue,30.0,3.0,2.0,4.0,2346.0,0.0
Existing Customer,37.0,M,3.0,Graduate,,$40K - $60K,Blue,36.0,3.0,3.0,3.0,2031.0,0.0
Existing Customer,52.0,M,1.0,Graduate,Single,$80K - $120K,Blue,44.0,3.0,3.0,1.0,34516.0,0.0
Existing Customer,58.0,F,1.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,1.0,1.0,3173.0,1713.0
Existing Customer,43.0,M,2.0,Post-Graduate,Married,$60K - $80K,Blue,34.0,1.0,1.0,3.0,13553.0,1448.0
Existing Customer,50.0,F,1.0,Unknown,Married,Unknown,Blue,31.0,5.0,3.0,1.0,3668.0,0.0
Existing Customer,42.0,M,5.0,College,Married,$40K - $60K,Blue,27.0,1.0,3.0,1.0,2437.0,1718.0
Existing Customer,45.0,M,4.0,Unknown,Married,$60K - $80K,Blue,36.0,6.0,1.0,1.0,11498.0,1577.0
Existing Customer,55.0,F,5.0,High School,Single,Less than $40K,Blue,49.0,6.0,2.0,1.0,2177.0,1472.0
Existing Customer,53.0,F,1.0,High School,Married,Less than $40K,Blue,36.0,3.0,2.0,2.0,1688.0,0.0
Existing Customer,52.0,F,3.0,High School,Married,Less than $40K,Blue,40.0,4.0,4.0,1.0,4223.0,2235.0
Existing Customer,49.0,F,1.0,Unknown,Married,Less than $40K,Blue,37.0,5.0,5.0,2.0,3208.0,0.0
Existing Customer,48.0,F,2.0,College,Married,Less than $40K,Blue,36.0,4.0,3.0,1.0,1438.3,0.0
Existing Customer,44.0,F,4.0,Graduate,Married,$40K - $60K,Blue,30.0,3.0,3.0,3.0,4068.0,0.0
Existing Customer,51.0,M,3.0,Doctorate,Single,$80K - $120K,Blue,38.0,2.0,3.0,2.0,31346.0,1318.0
Existing Customer,51.0,M,3.0,Graduate,Married,$80K - $120K,Blue,36.0,4.0,1.0,0.0,3418.0,0.0
Existing Customer,50.0,F,2.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,2.0,1721.0,1037.0
Existing Customer,43.0,F,0.0,High School,Married,Less than $40K,Blue,35.0,1.0,1.0,0.0,8401.0,1085.0
Existing Customer,42.0,M,3.0,Unknown,Married,$60K - $80K,Blue,36.0,5.0,3.0,3.0,15088.0,865.0
Existing Customer,52.0,F,4.0,College,Unknown,Less than $40K,Blue,39.0,6.0,3.0,1.0,2035.0,1343.0
Existing Customer,43.0,M,3.0,Graduate,Single,$120K +,Blue,23.0,5.0,2.0,2.0,4121.0,2084.0
Existing Customer,43.0,M,2.0,Uneducated,Single,$120K +,Blue,33.0,5.0,3.0,1.0,30137.0,1368.0
Existing Customer,29.0,F,1.0,High School,Single,Less than $40K,Blue,23.0,3.0,1.0,2.0,3318.0,927.0
Existing Customer,55.0,F,2.0,Graduate,Married,Unknown,Blue,41.0,1.0,1.0,1.0,3591.0,1760.0
Existing Customer,52.0,F,3.0,Uneducated,Unknown,$40K - $60K,Blue,36.0,5.0,2.0,2.0,2498.0,1650.0
Existing Customer,52.0,F,3.0,Unknown,Married,Less than $40K,,38.0,1.0,2.0,3.0,3281.0,911.0
Existing Customer,30.0,F,1.0,College,Single,Less than $40K,Blue,24.0,4.0,3.0,0.0,3450.0,2517.0
Existing Customer,44.0,M,1.0,Uneducated,Married,$80K - $120K,Blue,29.0,4.0,3.0,3.0,13298.0,1694.0
Existing Customer,47.0,F,3.0,Graduate,Single,Less than $40K,Silver,40.0,1.0,2.0,2.0,11128.0,2517.0
Existing Customer,59.0,F,1.0,Unknown,Single,Unknown,Blue,48.0,4.0,2.0,3.0,5528.0,1823.0
Existing Customer,55.0,F,2.0,College,Single,$40K - $60K,Blue,35.0,4.0,4.0,4.0,1438.3,696.0
Existing Customer,48.0,M,3.0,Doctorate,Married,$80K - $120K,Blue,41.0,3.0,3.0,4.0,8739.0,0.0
Existing Customer,37.0,F,2.0,Graduate,Married,Less than $40K,Blue,32.0,6.0,1.0,3.0,1438.3,0.0
Existing Customer,49.0,F,2.0,High School,Divorced,$40K - $60K,Blue,33.0,4.0,2.0,1.0,7231.0,2517.0
Existing Customer,52.0,F,1.0,High School,Married,Less than $40K,Blue,36.0,2.0,2.0,2.0,2253.0,1981.0
Existing Customer,47.0,M,1.0,Unknown,Divorced,$80K - $120K,Blue,38.0,5.0,3.0,5.0,18432.0,1422.0
Existing Customer,48.0,M,4.0,High School,Married,$80K - $120K,Blue,36.0,1.0,1.0,2.0,21526.0,1320.0
Existing Customer,42.0,F,1.0,College,Married,Less than $40K,Blue,35.0,2.0,1.0,3.0,2873.0,2517.0
Existing Customer,52.0,M,2.0,Graduate,Married,$80K - $120K,Blue,37.0,1.0,3.0,1.0,34516.0,1369.0
Existing Customer,48.0,M,1.0,High School,Single,$60K - $80K,Blue,40.0,6.0,2.0,2.0,2319.0,1630.0
Existing Customer,43.0,M,2.0,High School,Divorced,$80K - $120K,Blue,31.0,6.0,2.0,4.0,34516.0,1075.0
Existing Customer,34.0,F,2.0,Graduate,Single,$40K - $60K,Blue,23.0,4.0,2.0,2.0,7594.0,1442.0
Existing Customer,60.0,F,1.0,Graduate,Single,Less than $40K,Blue,45.0,2.0,3.0,1.0,9752.0,1423.0
Existing Customer,41.0,M,4.0,Doctorate,Married,$80K - $120K,Blue,29.0,3.0,3.0,3.0,33405.0,0.0
Existing Customer,53.0,M,2.0,Graduate,Married,$120K +,Blue,43.0,6.0,3.0,2.0,5882.0,2335.0
Existing Customer,60.0,F,1.0,Graduate,Single,Unknown,Blue,51.0,3.0,3.0,4.0,23566.0,1147.0
Existing Customer,44.0,F,2.0,High School,Married,Less than $40K,,32.0,4.0,2.0,3.0,2485.0,1489.0
Existing Customer,45.0,M,4.0,Unknown,Single,Less than $40K,Blue,36.0,5.0,2.0,3.0,1963.0,1549.0
Existing Customer,47.0,M,3.0,College,Single,$80K - $120K,Blue,38.0,5.0,3.0,3.0,8185.0,1556.0
Existing Customer,41.0,F,2.0,High School,Single,$40K - $60K,Blue,36.0,4.0,5.0,3.0,1561.0,1169.0
Existing Customer,49.0,F,3.0,Graduate,Single,$40K - $60K,Blue,33.0,5.0,3.0,2.0,9995.0,1713.0
Existing Customer,53.0,M,2.0,College,Single,$120K +,Gold,36.0,2.0,1.0,1.0,34516.0,1051.0
Existing Customer,41.0,F,3.0,Uneducated,Divorced,Less than $40K,Blue,30.0,5.0,3.0,4.0,7764.0,621.0
Existing Customer,42.0,F,1.0,Unknown,Married,Less than $40K,Blue,37.0,3.0,3.0,0.0,1438.3,0.0
Existing Customer,54.0,M,1.0,College,Single,$120K +,Blue,48.0,1.0,3.0,1.0,2456.0,1654.0
Existing Customer,48.0,M,3.0,Graduate,Married,$80K - $120K,Blue,38.0,3.0,3.0,3.0,31501.0,0.0
Existing Customer,56.0,M,2.0,Uneducated,Divorced,$60K - $80K,Blue,50.0,4.0,1.0,2.0,7261.0,1079.0
Existing Customer,45.0,M,2.0,Doctorate,Married,$80K - $120K,Blue,40.0,6.0,3.0,1.0,11710.0,693.0
Existing Customer,44.0,F,4.0,College,Single,Less than $40K,Blue,31.0,3.0,3.0,2.0,3228.0,0.0
Existing Customer,45.0,M,4.0,College,Single,$120K +,Blue,40.0,3.0,3.0,3.0,2900.0,1782.0
Existing Customer,37.0,F,2.0,Unknown,Unknown,Less than $40K,Blue,27.0,5.0,1.0,2.0,2868.0,1434.0
Existing Customer,57.0,F,3.0,Uneducated,Single,Unknown,Blue,48.0,1.0,1.0,2.0,7176.0,1493.0
Existing Customer,39.0,F,1.0,Unknown,Single,$40K - $60K,Blue,36.0,6.0,1.0,3.0,11213.0,0.0
Existing Customer,51.0,M,4.0,High School,Married,$60K - $80K,Blue,38.0,5.0,2.0,3.0,10462.0,1824.0
Existing Customer,48.0,F,2.0,Graduate,Married,Less than $40K,Blue,31.0,5.0,1.0,1.0,2315.0,1565.0
Existing Customer,39.0,F,4.0,Graduate,Married,$40K - $60K,Blue,29.0,4.0,4.0,3.0,2385.0,1971.0
Existing Customer,38.0,M,2.0,Uneducated,Single,$80K - $120K,Blue,22.0,2.0,1.0,3.0,34516.0,1595.0
Existing Customer,41.0,M,3.0,Post-Graduate,Divorced,$120K +,Blue,29.0,6.0,1.0,3.0,3491.0,2506.0
Existing Customer,40.0,M,3.0,College,Divorced,$60K - $80K,Blue,34.0,3.0,3.0,3.0,19666.0,1180.0
Existing Customer,58.0,F,0.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,3.0,1.0,3008.0,2517.0
Existing Customer,47.0,F,5.0,Graduate,Single,Less than $40K,Blue,36.0,1.0,2.0,1.0,2761.0,1950.0
Existing Customer,52.0,F,1.0,Graduate,Married,Less than $40K,Blue,47.0,3.0,1.0,3.0,1438.3,0.0
Existing Customer,55.0,F,,Unknown,Married,Less than $40K,Blue,36.0,3.0,1.0,0.0,2677.0,1555.0
Existing Customer,32.0,F,0.0,Graduate,Married,Unknown,Blue,26.0,3.0,3.0,2.0,2172.0,1381.0
Existing Customer,54.0,F,2.0,Uneducated,Married,Less than $40K,Blue,44.0,3.0,1.0,3.0,5413.0,1836.0
Existing Customer,38.0,M,1.0,High School,Married,$80K - $120K,Blue,23.0,4.0,3.0,2.0,22149.0,987.0
Existing Customer,59.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,1.0,1.0,2697.0,1410.0
Existing Customer,30.0,F,0.0,College,Married,Less than $40K,Blue,19.0,4.0,2.0,3.0,4184.0,1254.0
Existing Customer,47.0,F,4.0,Post-Graduate,Single,Less than $40K,Blue,27.0,1.0,2.0,2.0,8837.0,2517.0
Existing Customer,52.0,M,2.0,Graduate,Married,$80K - $120K,Blue,36.0,4.0,3.0,2.0,2866.0,1882.0
Existing Customer,52.0,F,1.0,Post-Graduate,Single,$40K - $60K,Blue,48.0,1.0,5.0,3.0,1766.0,0.0
Existing Customer,50.0,F,3.0,Uneducated,Married,Less than $40K,Blue,44.0,2.0,2.0,1.0,1596.0,1185.0
Existing Customer,42.0,F,3.0,Doctorate,Married,Less than $40K,Blue,36.0,4.0,2.0,1.0,9778.0,2154.0
Existing Customer,42.0,F,5.0,Unknown,Married,$40K - $60K,Blue,36.0,3.0,3.0,3.0,2038.0,0.0
Existing Customer,44.0,M,4.0,High School,Single,$60K - $80K,Blue,36.0,1.0,1.0,3.0,2946.0,743.0
Existing Customer,37.0,F,2.0,High School,Married,Unknown,Blue,27.0,2.0,1.0,2.0,5245.0,1044.0
Existing Customer,51.0,M,3.0,Unknown,Unknown,$120K +,Blue,44.0,2.0,2.0,3.0,11954.0,0.0
Existing Customer,56.0,F,4.0,Unknown,Married,Less than $40K,Blue,44.0,3.0,3.0,2.0,1707.0,0.0
Existing Customer,52.0,M,2.0,Graduate,Single,$120K +,Blue,37.0,2.0,3.0,2.0,14543.0,0.0
Existing Customer,42.0,M,1.0,Graduate,Single,$60K - $80K,Blue,37.0,4.0,1.0,1.0,2596.0,1210.0
Existing Customer,29.0,M,0.0,Unknown,Divorced,$80K - $120K,Blue,14.0,6.0,3.0,3.0,3544.0,0.0
Existing Customer,36.0,M,1.0,Graduate,Single,$60K - $80K,Blue,24.0,3.0,2.0,1.0,20101.0,1299.0
Existing Customer,55.0,F,3.0,Graduate,Single,Less than $40K,Blue,48.0,4.0,3.0,2.0,3968.0,1374.0
Existing Customer,44.0,F,3.0,Graduate,Married,Less than $40K,Blue,40.0,6.0,,2.0,2232.0,2002.0
Existing Customer,34.0,M,2.0,Graduate,Single,Less than $40K,Blue,28.0,5.0,1.0,4.0,4439.0,844.0
Existing Customer,37.0,M,3.0,Unknown,Married,$60K - $80K,Blue,24.0,3.0,1.0,2.0,11894.0,816.0
Existing Customer,52.0,M,3.0,College,Unknown,$120K +,Blue,47.0,5.0,6.0,3.0,5119.0,1972.0
Existing Customer,38.0,M,1.0,High School,Single,$60K - $80K,Blue,28.0,2.0,2.0,2.0,21906.0,0.0
Existing Customer,36.0,M,2.0,College,Single,$60K - $80K,Blue,24.0,5.0,2.0,5.0,23032.0,840.0
Existing Customer,43.0,F,2.0,Unknown,Single,$40K - $60K,Blue,36.0,6.0,1.0,4.0,3186.0,2470.0
Existing Customer,43.0,F,5.0,Uneducated,Married,$40K - $60K,Blue,36.0,5.0,3.0,2.0,2311.0,1320.0
Existing Customer,52.0,M,3.0,Unknown,,$80K - $120K,Blue,42.0,3.0,3.0,3.0,27514.0,1834.0
Existing Customer,48.0,M,3.0,Uneducated,Married,$40K - $60K,Blue,34.0,5.0,1.0,2.0,11191.0,0.0
Existing Customer,63.0,F,0.0,Uneducated,Unknown,$40K - $60K,Blue,55.0,6.0,2.0,2.0,1651.0,1433.0
Existing Customer,46.0,M,1.0,High School,Married,$120K +,Blue,28.0,4.0,3.0,3.0,9880.0,1792.0
Existing Customer,50.0,M,4.0,Graduate,Single,$80K - $120K,Blue,36.0,3.0,2.0,4.0,14804.0,1696.0
Existing Customer,30.0,F,0.0,Graduate,Single,Less than $40K,Blue,17.0,3.0,2.0,1.0,4868.0,1090.0
Existing Customer,41.0,M,0.0,High School,Single,$80K - $120K,Blue,31.0,3.0,5.0,2.0,33472.0,2517.0
Existing Customer,40.0,M,3.0,High School,Married,$80K - $120K,Blue,36.0,6.0,3.0,1.0,9599.0,2356.0
Existing Customer,38.0,F,1.0,High School,Married,Less than $40K,Blue,31.0,2.0,6.0,3.0,3416.0,2517.0
Existing Customer,54.0,M,3.0,High School,Married,$80K - $120K,Blue,36.0,6.0,1.0,2.0,1438.3,1133.0
Existing Customer,40.0,M,4.0,College,Unknown,$80K - $120K,Blue,25.0,3.0,3.0,1.0,1962.0,0.0
Existing Customer,38.0,F,3.0,College,Married,Less than $40K,Blue,36.0,1.0,2.0,3.0,,1554.0
Existing Customer,46.0,F,1.0,Unknown,Unknown,Less than $40K,Blue,34.0,1.0,3.0,1.0,2762.0,1793.0
Existing Customer,62.0,F,1.0,College,Divorced,Less than $40K,Blue,51.0,1.0,3.0,3.0,4049.0,1685.0
Existing Customer,55.0,M,1.0,Graduate,Married,$60K - $80K,Blue,44.0,6.0,2.0,4.0,2173.0,1520.0
Existing Customer,52.0,M,2.0,Uneducated,Single,$80K - $120K,Blue,36.0,3.0,1.0,4.0,22103.0,1515.0
Existing Customer,46.0,M,3.0,Graduate,Married,$40K - $60K,Blue,32.0,6.0,2.0,3.0,11477.0,0.0
Existing Customer,41.0,M,4.0,Graduate,Married,$60K - $80K,Blue,36.0,4.0,1.0,2.0,8923.0,2517.0
Existing Customer,41.0,M,5.0,College,Married,$60K - $80K,Blue,31.0,1.0,3.0,2.0,5002.0,1945.0
Existing Customer,48.0,M,3.0,Doctorate,Married,$60K - $80K,Blue,36.0,3.0,2.0,1.0,8876.0,1132.0
Existing Customer,55.0,F,1.0,High School,Single,$40K - $60K,Blue,47.0,2.0,3.0,1.0,2343.0,1780.0
Existing Customer,63.0,F,1.0,High School,Married,Less than $40K,Blue,56.0,6.0,1.0,3.0,3055.0,1685.0
Existing Customer,44.0,M,1.0,Unknown,Married,$60K - $80K,Blue,33.0,6.0,2.0,3.0,4969.0,1187.0
Existing Customer,35.0,F,1.0,Unknown,Married,Less than $40K,Blue,36.0,3.0,1.0,2.0,2158.0,1299.0
Existing Customer,46.0,M,2.0,Post-Graduate,Married,$80K - $120K,Blue,26.0,1.0,3.0,1.0,34516.0,714.0
Existing Customer,47.0,M,3.0,Uneducated,Single,$60K - $80K,Blue,36.0,3.0,3.0,2.0,17656.0,0.0
Existing Customer,47.0,F,3.0,Graduate,Divorced,Less than $40K,Blue,36.0,3.0,3.0,2.0,2182.0,1566.0
Existing Customer,62.0,F,1.0,Unknown,Married,Less than $40K,Blue,56.0,6.0,0.0,0.0,1438.3,0.0
Existing Customer,54.0,M,1.0,Graduate,Unknown,$60K - $80K,Blue,43.0,4.0,2.0,3.0,2910.0,2030.0
Existing Customer,42.0,F,4.0,Uneducated,Married,Less than $40K,Blue,35.0,4.0,3.0,1.0,1539.0,0.0
Existing Customer,44.0,M,4.0,Unknown,Single,$60K - $80K,Blue,36.0,3.0,1.0,2.0,18721.0,1568.0
Existing Customer,48.0,M,2.0,Post-Graduate,Married,$40K - $60K,Blue,36.0,4.0,3.0,2.0,9617.0,2035.0
Existing Customer,35.0,F,4.0,College,Married,Less than $40K,Blue,31.0,3.0,3.0,4.0,2933.0,1011.0
Existing Customer,47.0,M,2.0,Graduate,Single,$40K - $60K,Blue,35.0,6.0,1.0,3.0,2676.0,2157.0
Existing Customer,44.0,F,3.0,Uneducated,Married,Less than $40K,Silver,36.0,3.0,3.0,2.0,12944.0,1200.0
Existing Customer,42.0,F,3.0,Unknown,Single,Less than $40K,Blue,36.0,6.0,3.0,3.0,2837.0,834.0
Existing Customer,48.0,F,1.0,Graduate,Unknown,Less than $40K,Blue,36.0,6.0,2.0,3.0,1708.0,1059.0
Existing Customer,56.0,F,2.0,Uneducated,Married,Unknown,Blue,43.0,6.0,3.0,2.0,3068.0,1765.0
Existing Customer,43.0,F,5.0,Graduate,Married,Less than $40K,Gold,38.0,2.0,2.0,1.0,15987.0,1372.0
Existing Customer,45.0,F,2.0,Graduate,Divorced,Less than $40K,Blue,33.0,6.0,3.0,3.0,3855.0,1188.0
Existing Customer,60.0,F,1.0,High School,Divorced,Less than $40K,Blue,48.0,5.0,3.0,3.0,2737.0,1812.0
Existing Customer,54.0,F,3.0,Uneducated,Single,Unknown,Blue,36.0,5.0,1.0,2.0,11975.0,1542.0
Existing Customer,37.0,F,4.0,College,Married,Less than $40K,Blue,36.0,6.0,3.0,1.0,1438.3,787.0
Existing Customer,46.0,F,2.0,Graduate,Single,Unknown,Blue,36.0,4.0,6.0,2.0,2042.0,1359.0
Existing Customer,32.0,M,2.0,Graduate,Divorced,$80K - $120K,Blue,26.0,5.0,1.0,3.0,29961.0,789.0
Existing Customer,36.0,M,1.0,Graduate,Single,Less than $40K,Blue,25.0,6.0,1.0,2.0,2622.0,2489.0
Existing Customer,44.0,F,3.0,College,Divorced,Unknown,Blue,38.0,5.0,3.0,2.0,2002.0,1448.0
Existing Customer,40.0,F,4.0,Uneducated,Single,Unknown,Blue,32.0,3.0,1.0,3.0,3056.0,2038.0
Existing Customer,46.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,2.0,3.0,4416.0,1333.0
Existing Customer,41.0,M,4.0,Graduate,Married,$80K - $120K,Blue,27.0,4.0,2.0,4.0,12270.0,0.0
Existing Customer,48.0,M,4.0,Unknown,Single,$80K - $120K,Blue,38.0,5.0,2.0,3.0,5543.0,1372.0
Existing Customer,37.0,M,1.0,College,Single,$60K - $80K,Blue,26.0,6.0,3.0,2.0,15755.0,1410.0
Existing Customer,36.0,F,4.0,College,Married,Unknown,Blue,18.0,4.0,3.0,2.0,3926.0,1760.0
Existing Customer,43.0,F,4.0,Graduate,Married,Less than $40K,Blue,29.0,3.0,3.0,3.0,2778.0,1640.0
Existing Customer,36.0,M,4.0,Unknown,Single,$40K - $60K,Blue,36.0,6.0,1.0,2.0,9887.0,994.0
Existing Customer,46.0,M,3.0,Unknown,Unknown,$80K - $120K,Blue,41.0,1.0,2.0,2.0,11250.0,0.0
Existing Customer,45.0,F,4.0,College,Divorced,Less than $40K,Blue,39.0,5.0,1.0,2.0,4948.0,1655.0
Existing Customer,29.0,F,2.0,Unknown,Single,Less than $40K,Blue,21.0,4.0,3.0,2.0,2298.0,0.0
Existing Customer,35.0,F,1.0,Uneducated,Single,Unknown,Silver,27.0,4.0,3.0,2.0,34516.0,0.0
Existing Customer,43.0,F,3.0,Unknown,Married,$40K - $60K,Blue,32.0,3.0,2.0,4.0,4391.0,0.0
Existing Customer,59.0,F,0.0,Post-Graduate,Single,$40K - $60K,Blue,40.0,5.0,3.0,3.0,2634.0,1644.0
Existing Customer,56.0,F,3.0,High School,Single,Less than $40K,Blue,48.0,6.0,5.0,3.0,8340.0,1902.0
Existing Customer,48.0,F,4.0,College,Single,Less than $40K,Blue,42.0,2.0,3.0,2.0,1438.3,0.0
Existing Customer,26.0,F,1.0,High School,Single,Less than $40K,Blue,,3.0,2.0,3.0,2404.0,1198.0
Existing Customer,50.0,F,1.0,Graduate,Married,Unknown,Blue,43.0,6.0,1.0,2.0,7985.0,0.0
Existing Customer,54.0,F,1.0,Unknown,Single,Unknown,Blue,36.0,1.0,3.0,3.0,3723.0,1728.0
Existing Customer,48.0,F,4.0,Unknown,Single,Unknown,Blue,37.0,1.0,2.0,1.0,3829.0,836.0
Existing Customer,44.0,F,3.0,Uneducated,Single,Less than $40K,Blue,32.0,2.0,2.0,1.0,1438.3,894.0
Existing Customer,41.0,M,4.0,High School,Married,$80K - $120K,Blue,29.0,4.0,2.0,1.0,12154.0,2517.0
Existing Customer,43.0,M,2.0,Doctorate,Divorced,$40K - $60K,Blue,34.0,4.0,1.0,2.0,2243.0,0.0
Existing Customer,44.0,M,4.0,Unknown,Single,$80K - $120K,Blue,26.0,1.0,2.0,1.0,11782.0,2177.0
Existing Customer,50.0,F,4.0,College,Single,Less than $40K,Blue,36.0,1.0,3.0,1.0,2446.0,1763.0
